# {"t_start": 1593250725.083373, "env_id": null} 
r,l,t
927.0,494,5882.30458
1494.0,648,5888.809381
1879.0,788,5896.502015
2020.0,852,5904.919523
1500.0,808,5912.913582
1356.0,838,5921.56966
2190.0,761,5929.083563
1085.0,500,5933.940066
898.0,523,5939.076766
2603.0,969,5948.515059
1317.0,591,5954.312726
1655.0,647,5960.667231
1904.0,663,5967.090239
895.0,516,5972.104966
2457.0,872,5980.618567
1882.0,708,5987.507509
2097.0,750,5994.936849
1771.0,758,6002.375274
2152.0,653,6008.780102
3220.0,1025,6018.808448
564.0,369,6022.38433
1396.0,719,6029.334747
2149.0,774,6036.909789
1810.0,776,6044.436754
948.0,454,6048.842465
1921.0,793,6056.586797
1422.0,602,6062.541269
2269.0,923,6071.628249
558.0,385,6075.42015
1447.0,595,6081.325094
2565.0,928,6090.315825
2495.0,995,6100.051806
956.0,470,6104.616774
1366.0,697,6111.426111
2043.0,1074,6121.871911
1380.0,650,6128.213421
1634.0,691,6134.908384
2056.0,707,6141.92028
1790.0,4093,6181.951231
2280.0,1059,6192.461987
1450.0,619,6198.588238
1767.0,690,6205.340424
1533.0,563,6210.82615
3704.0,4189,6252.554238
3303.0,1190,6264.235414
1518.0,657,6270.596674
3796.0,3034,6300.279687
922.0,539,6305.593303
1992.0,792,6313.350978
929.0,488,6318.184243
539.0,394,6322.02409
2761.0,1041,6332.166763
1902.0,930,6341.276808
527.0,399,6345.168655
2946.0,985,6354.850559
1867.0,737,6362.026046
2566.0,1726,6378.994538
2376.0,979,6388.609458
2051.0,802,6396.536561
2185.0,876,6405.177698
2994.0,1214,6417.089884
2170.0,1064,6427.57121
926.0,525,6432.710763
1592.0,676,6439.374567
961.0,459,6443.900752
1386.0,648,6450.237888
1089.0,581,6455.952524
1426.0,721,6463.016083
2293.0,3214,6494.565468
2676.0,914,6503.668474
1329.0,580,6509.350169
2286.0,938,6518.507728
2312.0,1095,6529.15205
1157.0,618,6535.332032
1466.0,612,6541.631897
2291.0,992,6551.375277
1526.0,717,6558.431365
965.0,580,6564.208259
928.0,448,6568.562922
1728.0,699,6575.444245
1872.0,898,6584.196328
1986.0,793,6591.923027
1884.0,918,6600.876769
2428.0,1089,6611.551345
2326.0,1014,6621.46774
1370.0,612,6627.456018
2280.0,915,6636.492929
2214.0,882,6645.254368
1772.0,768,6652.763978
2043.0,923,6661.820328
1505.0,619,6667.831791
2194.0,852,6676.126934
1774.0,797,6683.943132
2925.0,2374,6707.341119
1917.0,814,6715.369837
1444.0,630,6721.652171
2380.0,848,6729.977221
2210.0,945,6739.255511
2245.0,2088,6759.628048
1877.0,809,6767.520429
2127.0,2071,6787.749658
2084.0,1246,6799.958014
1680.0,807,6807.988899
1762.0,663,6814.417046
1357.0,722,6821.473912
899.0,486,6826.155335
2306.0,1031,6836.173652
1334.0,729,6843.25431
1986.0,908,6852.493032
2583.0,1320,6865.484989
1939.0,838,6873.695074
2443.0,866,6882.206319
1312.0,552,6887.569029
3766.0,1459,6901.695458
1650.0,749,6908.934068
1115.0,928,6917.944279
1879.0,861,6926.243982
2452.0,895,6934.808393
2029.0,904,6943.504383
2671.0,1071,6953.881555
2116.0,1028,6964.031569
1372.0,621,6970.033988
1755.0,718,6977.00091
541.0,387,6980.73861
1831.0,722,6987.686044
2375.0,952,6996.895654
1750.0,665,7003.378519
1378.0,695,7010.158231
2218.0,821,7018.185064
2833.0,1493,7032.663541
1582.0,851,7040.9651
2092.0,968,7050.431218
1867.0,749,7057.632339
1358.0,607,7063.531075
913.0,520,7068.545019
1530.0,700,7075.387529
2229.0,997,7085.089655
1783.0,647,7091.364015
1384.0,573,7096.912246
931.0,506,7101.832452
2065.0,810,7109.873709
2424.0,879,7118.447492
3174.0,997,7128.221627
1517.0,744,7135.472686
1376.0,677,7142.071942
911.0,510,7147.052974
2489.0,820,7155.002074
1060.0,579,7160.928884
547.0,398,7165.004003
1756.0,693,7171.809679
1443.0,696,7178.59591
2112.0,811,7186.516357
1362.0,775,7194.120939
2529.0,775,7201.825429
1871.0,876,7210.493711
2289.0,932,7219.587078
1356.0,592,7225.353109
3020.0,1340,7238.499374
2583.0,1083,7248.984074
1533.0,635,7255.190671
2137.0,998,7264.945311
1712.0,835,7273.057469
1487.0,668,7279.606742
1779.0,721,7286.644308
1450.0,689,7293.349275
2767.0,1999,7312.749275
1573.0,637,7318.936967
2213.0,774,7326.470677
2445.0,877,7335.001948
1385.0,541,7340.220055
2132.0,756,7347.561998
1884.0,797,7355.377343
1531.0,699,7362.214013
1715.0,638,7368.4111
2035.0,861,7376.785722
1067.0,571,7382.340444
2596.0,1101,7393.113464
1762.0,730,7400.176242
