# {"t_start": 1592329259.064667, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,398.109034
-200.0,200,398.578163
-200.0,200,399.047882
-200.0,200,399.531471
-200.0,200,399.99972
-200.0,200,400.458328
-200.0,200,400.94031
-200.0,200,401.396058
-200.0,200,401.866175
-200.0,200,402.350507
-200.0,200,402.835847
-200.0,200,403.295949
-200.0,200,403.764641
-200.0,200,404.254818
-200.0,200,404.746725
-200.0,200,405.233481
-200.0,200,405.70185
-200.0,200,406.17681
-200.0,200,406.662556
-200.0,200,407.139256
-200.0,200,407.618482
-200.0,200,408.088634
-200.0,200,408.575167
-200.0,200,409.040877
-200.0,200,409.520045
-200.0,200,410.001254
-200.0,200,410.47971
-200.0,200,410.961134
-200.0,200,411.434742
-200.0,200,411.908378
-200.0,200,412.390308
-200.0,200,412.882002
-200.0,200,413.381903
-200.0,200,413.887193
-200.0,200,414.386091
-200.0,200,414.895387
-200.0,200,415.404498
-200.0,200,415.918615
-200.0,200,416.431608
-200.0,200,416.960544
-200.0,200,417.504399
-200.0,200,418.01359
-200.0,200,418.528116
-200.0,200,419.009432
-200.0,200,419.523476
-200.0,200,420.018054
-200.0,200,420.517573
-200.0,200,421.041782
-200.0,200,421.544863
-200.0,200,422.030997
-200.0,200,422.528716
-200.0,200,423.03655
-200.0,200,423.528197
-200.0,200,424.019565
-200.0,200,424.50581
-200.0,200,425.005061
-200.0,200,425.491001
-200.0,200,425.961975
-200.0,200,426.427435
-200.0,200,426.923203
-200.0,200,427.386078
-200.0,200,427.887014
-200.0,200,428.366042
-200.0,200,428.858356
-200.0,200,429.331055
-200.0,200,429.803828
-200.0,200,430.275696
-200.0,200,430.745728
-200.0,200,431.21197
-200.0,200,431.672903
-200.0,200,432.140596
-200.0,200,432.604012
-200.0,200,433.065425
-200.0,200,433.548729
-200.0,200,434.047928
-200.0,200,434.534676
-200.0,200,434.992663
-200.0,200,435.447278
-200.0,200,435.905655
-200.0,200,436.365702
-200.0,200,436.830295
-200.0,200,437.292641
-200.0,200,437.751277
-200.0,200,438.213691
-200.0,200,438.682702
-200.0,200,439.173712
-200.0,200,439.639596
-200.0,200,440.105373
-200.0,200,440.579295
-200.0,200,441.049549
-200.0,200,441.519724
-200.0,200,442.004456
-200.0,200,442.497561
-200.0,200,442.972397
-200.0,200,443.436519
-200.0,200,443.907155
-200.0,200,444.39848
-200.0,200,444.861993
-200.0,200,445.326334
-200.0,200,445.794081
-200.0,200,446.280593
-200.0,200,446.780767
-200.0,200,447.273776
-200.0,200,447.7713
-200.0,200,448.263338
-200.0,200,448.775301
-200.0,200,449.268641
-200.0,200,449.76168
-200.0,200,450.258594
-200.0,200,450.754812
-200.0,200,451.251174
-200.0,200,451.741956
-200.0,200,452.237877
-200.0,200,452.740658
-200.0,200,453.236275
-200.0,200,453.733207
-200.0,200,454.228104
-200.0,200,454.72399
-200.0,200,455.21705
-200.0,200,455.709646
-200.0,200,456.209553
-200.0,200,456.711114
-200.0,200,457.18356
-200.0,200,457.640323
-200.0,200,458.107987
-200.0,200,458.564123
-200.0,200,459.040647
-200.0,200,459.511527
-200.0,200,459.979995
-200.0,200,460.434784
-200.0,200,460.910541
-200.0,200,461.368387
-200.0,200,461.831442
-200.0,200,462.298491
-200.0,200,462.758873
-200.0,200,463.219203
-200.0,200,463.677241
-200.0,200,464.166951
-200.0,200,464.657854
-200.0,200,465.156434
-200.0,200,465.662873
-200.0,200,466.165549
-200.0,200,466.669605
-200.0,200,467.151329
-200.0,200,467.635485
-200.0,200,468.097174
-200.0,200,468.565112
-200.0,200,469.039069
-200.0,200,469.500828
-200.0,200,469.968912
-200.0,200,470.437236
-200.0,200,470.923983
-200.0,200,471.400113
-200.0,200,471.870316
-200.0,200,472.330933
-200.0,200,472.792265
-200.0,200,473.253973
-200.0,200,473.723949
-200.0,200,474.18734
-200.0,200,474.656112
-200.0,200,475.119633
-200.0,200,475.586334
-200.0,200,476.053261
-200.0,200,476.523899
-200.0,200,476.991345
-200.0,200,477.453914
-200.0,200,477.913333
-200.0,200,478.372471
-200.0,200,478.851321
-200.0,200,479.315288
-200.0,200,479.783064
-200.0,200,480.273567
-200.0,200,480.744161
-200.0,200,481.215983
-200.0,200,481.677892
-200.0,200,482.143074
-200.0,200,482.602626
-200.0,200,483.08101
-200.0,200,483.548358
-200.0,200,484.041905
-200.0,200,484.519095
-200.0,200,484.995054
-200.0,200,485.499414
-200.0,200,485.970748
-200.0,200,486.435953
-200.0,200,486.914295
-200.0,200,487.393413
-200.0,200,487.919774
-200.0,200,488.435095
-200.0,200,488.959193
-200.0,200,489.481893
-200.0,200,490.001529
-200.0,200,490.51273
-200.0,200,491.031295
-200.0,200,491.554163
-200.0,200,492.05515
-200.0,200,492.547568
-200.0,200,493.051176
-200.0,200,493.575245
-200.0,200,494.092506
-200.0,200,494.615937
-200.0,200,495.146121
-200.0,200,495.641557
-200.0,200,496.151461
-200.0,200,496.647226
-200.0,200,497.159204
-200.0,200,497.655718
-200.0,200,498.159721
-200.0,200,498.627894
-200.0,200,499.10317
-200.0,200,499.608266
-200.0,200,500.082086
-200.0,200,500.551189
-200.0,200,501.025029
-200.0,200,501.499133
-200.0,200,501.97672
-200.0,200,502.463183
-200.0,200,502.978574
-200.0,200,503.472355
-200.0,200,503.969483
-200.0,200,504.469364
-200.0,200,504.978247
-200.0,200,505.460635
-200.0,200,505.926576
-200.0,200,506.391104
-200.0,200,506.85883
-200.0,200,507.324817
-200.0,200,507.781025
-200.0,200,508.238189
-200.0,200,508.69292
-200.0,200,509.158897
-200.0,200,509.612371
-200.0,200,510.074456
-200.0,200,510.536292
-200.0,200,511.011501
-200.0,200,511.508656
-200.0,200,511.971183
-200.0,200,512.437633
-200.0,200,512.89084
-200.0,200,513.350716
-200.0,200,513.835033
-200.0,200,514.30421
-200.0,200,514.783267
-200.0,200,515.253657
-200.0,200,515.707073
-200.0,200,516.16257
-200.0,200,516.617867
-200.0,200,517.076431
-200.0,200,517.530366
-200.0,200,517.986053
-200.0,200,518.440388
-200.0,200,518.890755
-200.0,200,519.361828
-200.0,200,519.823428
-200.0,200,520.287573
-200.0,200,520.744765
-200.0,200,521.195721
-200.0,200,521.647211
-200.0,200,522.097993
-200.0,200,522.55932
-200.0,200,523.037583
-200.0,200,523.516086
-200.0,200,523.980937
-200.0,200,524.439173
-200.0,200,524.903693
-200.0,200,525.36525
-200.0,200,525.838205
-200.0,200,526.331377
-200.0,200,526.789351
-200.0,200,527.252743
-200.0,200,527.709603
-200.0,200,528.163126
-200.0,200,528.627896
-200.0,200,529.098969
-200.0,200,529.577535
-200.0,200,530.037007
-200.0,200,530.497366
-200.0,200,530.947864
-200.0,200,531.411649
-200.0,200,531.890911
-200.0,200,532.341137
-200.0,200,532.808874
-200.0,200,533.273291
-200.0,200,533.738359
-200.0,200,534.209102
-200.0,200,534.692514
-200.0,200,535.161116
-200.0,200,535.621183
-200.0,200,536.074818
-200.0,200,536.550051
-200.0,200,537.010467
-200.0,200,537.46089
-200.0,200,537.916136
-200.0,200,538.374329
-200.0,200,538.846235
-200.0,200,539.331294
-200.0,200,539.813653
-200.0,200,540.262561
-200.0,200,540.713555
-200.0,200,541.197802
-200.0,200,541.672941
-200.0,200,542.140597
-200.0,200,542.603699
-200.0,200,543.081752
-200.0,200,543.545642
-200.0,200,544.003542
-200.0,200,544.461672
-200.0,200,544.919208
-200.0,200,545.380341
-200.0,200,545.86614
-200.0,200,546.319411
-200.0,200,546.782079
-200.0,200,547.249445
-200.0,200,547.720839
-200.0,200,548.208215
-200.0,200,548.704247
-200.0,200,549.189145
-200.0,200,549.68249
-200.0,200,550.171166
-200.0,200,550.659901
-200.0,200,551.169313
-200.0,200,551.655059
-200.0,200,552.135698
-200.0,200,552.620591
-200.0,200,553.101038
-200.0,200,553.596398
-200.0,200,554.091325
-200.0,200,554.580239
-200.0,200,555.072597
-200.0,200,555.574097
-200.0,200,556.066908
-200.0,200,556.557238
-200.0,200,557.04807
-200.0,200,557.533875
-200.0,200,558.019389
-200.0,200,558.508667
-200.0,200,559.00158
-200.0,200,559.486004
-200.0,200,559.97158
