#{"t_start": 1592394307.949209, "env_id": "MountainCarContinuous-v0"}
r,l,t
94.659995,82,213.71083
94.551718,81,213.963957
95.667901,77,214.350168
94.561633,90,214.609952
95.045787,85,214.65864
88.792238,174,215.170578
95.092684,77,215.419963
94.780051,79,215.667514
93.141591,110,215.932518
92.133083,235,216.471955
92.704778,150,216.979639
73.913928,333,217.692783
79.151582,464,218.977496
73.094324,543,220.319815
91.834578,209,220.858352
91.135751,122,221.13823
91.844683,132,221.622781
-99.882599,999,224.284117
-75.57294,999,226.579966
-41.251973,999,229.069471
87.459264,298,229.879527
61.271997,472,230.92894
63.557811,417,232.007847
-56.629135,999,234.223984
73.650958,311,234.885377
85.836296,159,235.127234
-99.299456,999,237.335102
-26.878996,999,239.687418
-68.148457,999,241.993722
48.95087,556,243.458466
-53.963459,999,245.770682
79.078266,316,246.574538
88.233586,156,246.867241
-51.450861,999,249.515808
-99.895157,999,252.08975
-69.352733,999,254.720743
-81.39954,999,257.273024
-52.576711,999,259.485074
-44.808066,999,262.01308
-96.842147,999,264.802168
-33.055444,999,267.439957
-98.598431,999,270.099713
-76.058983,999,272.763734
61.825617,902,275.137634
45.327611,955,277.707377
-24.307323,999,279.980229
-76.016895,999,282.34487
-99.734747,999,285.06943
-55.287052,999,287.826676
32.536689,887,290.180393
68.097287,590,291.530148
-89.063331,999,294.160177
-53.910984,999,296.869838
60.651442,431,297.974823
81.951353,307,298.787086
-99.599619,999,301.099283
51.295691,825,302.90662
-77.441725,999,305.452117
-67.919847,999,307.940668
-64.969134,999,310.609574
73.94809,293,311.393647
91.903596,105,311.664579
94.592754,106,311.936622
92.998546,106,312.204637
92.134403,89,312.467157
90.55805,145,312.964646
94.01474,73,313.005248
92.898716,95,313.263382
94.002853,76,313.517984
94.637609,70,313.763569
94.347449,126,314.039101
93.904286,66,314.246339
94.376787,79,314.459215
93.790831,137,314.698565
88.052914,157,315.13434
94.438883,72,315.344754
91.463586,127,315.576326
90.99908,135,315.988831
92.158596,97,316.212525
94.006701,66,316.240675
86.007643,442,317.337637
89.499791,140,317.575082
93.706707,75,317.784819
92.811646,123,318.011438
93.094046,78,318.226315
90.712565,122,318.453552
-39.707311,999,320.724731
93.987666,127,320.95988
89.361128,131,321.370439
92.316052,218,321.824274
91.845889,119,322.048739
93.450879,136,322.461998
93.762407,71,322.491448
91.702521,128,322.897684
93.699884,71,322.927502
89.514299,169,323.359383
89.229814,145,323.650113
94.110955,67,323.897132
93.519269,74,324.153497
92.391817,123,324.432129
89.878714,138,324.712155
93.789681,70,324.920347
91.029001,137,325.166948
89.255016,135,325.586012
92.425561,125,325.834821
93.798651,67,326.081651
94.472452,69,326.12103
92.934514,78,326.366677
91.054007,134,326.837109
93.263747,73,326.867552
92.944437,82,327.082594
91.010456,132,327.32141
93.577318,125,327.736133
91.480777,119,327.965174
93.753303,66,328.170194
94.362974,68,328.199234
88.528847,141,328.620284
93.17568,77,328.654152
91.02547,137,329.082014
80.517442,549,330.223716
94.025716,68,330.43447
93.438548,73,330.643975
89.377892,141,330.880133
92.797661,144,331.126568
93.971174,74,331.337106
93.567843,138,331.759713
90.866178,140,332.00306
93.846711,67,332.225566
94.12735,68,332.263567
93.910691,67,332.505749
93.650593,68,332.74814
